age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
31.69434928894043, Private,199269.296875, HS-grad,9.207130432128906, Never-married, Craft-repair, Own-child, White, Male,-560.5003662109375,13.060951232910156,39.00484085083008, United-States, <=50K
38.644100189208984, Private,190201.09375, HS-grad,9.547968864440918, Married-civ-spouse, Craft-repair, Husband, White, Male,37.9705810546875,61.91398620605469,40.968170166015625, United-States, <=50K
44.938560485839844, Private,203178.703125, Bachelors,10.860489845275879, Married-civ-spouse, Prof-specialty, Husband, White, Male,4531.67578125,210.78753662109375,43.69546890258789, United-States, <=50K
43.0246696472168, Private,189713.015625, HS-grad,10.97538948059082, Married-civ-spouse, Craft-repair, Husband, White, Male,3878.20947265625,157.24954223632812,45.05746841430664, United-States, >50K
34.95675277709961, Private,197924.125, Some-college,9.788572311401367, Never-married, Adm-clerical, Own-child, White, Male,-89.77587890625,31.447460174560547,34.451690673828125, United-States, <=50K
39.05857849121094, Private,206445.109375, HS-grad,9.310611724853516, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,-475.4376220703125,45.23885726928711,40.35176467895508, United-States, <=50K
31.82330322265625, Private,192217.890625, HS-grad,9.214077949523926, Never-married, Craft-repair, Own-child, White, Male,46.4796142578125,27.704792022705078,38.59318542480469, United-States, <=50K
45.03348159790039, Private,176090.96875, Bachelors,11.074813842773438, Married-civ-spouse, Prof-specialty, Husband, White, Male,5335.59423828125,237.89657592773438,46.84678649902344, United-States, >50K
28.934661865234375, Private,194239.390625, Some-college,8.969179153442383, Never-married, Adm-clerical, Not-in-family, White, Male,103.07391357421875,23.53064727783203,32.77418899536133, United-States, <=50K
42.916297912597656, Private,204218.65625, 7th-8th,8.252961158752441, Married-civ-spouse, Other-service, Husband, White, Male,-293.08154296875,49.30764389038086,37.80408477783203, United-States, <=50K
42.90095138549805, Private,179057.546875, HS-grad,10.748400688171387, Married-civ-spouse, Craft-repair, Husband, White, Male,3738.138671875,166.48199462890625,44.44915008544922, United-States, >50K
42.30801010131836, Private,181932.109375, Bachelors,10.612630844116211, Married-civ-spouse, Prof-specialty, Husband, White, Male,1008.3822021484375,91.88838195800781,43.246280670166016, United-States, <=50K
38.58476257324219, Private,192573.171875, HS-grad,10.725435256958008, Never-married, Adm-clerical, Own-child, White, Male,-338.4075927734375,45.817161560058594,38.47376251220703, United-States, <=50K
38.49723815917969, Private,178414.765625, HS-grad,9.018562316894531, Married-civ-spouse, Craft-repair, Husband, White, Male,297.525390625,62.439117431640625,39.72959518432617, United-States, <=50K
41.772789001464844, Private,188450.765625, HS-grad,10.908696174621582, Married-civ-spouse, Craft-repair, Husband, White, Male,3579.0888671875,170.7266082763672,44.33338165283203, United-States, <=50K
42.83277130126953, Private,188882.953125, Bachelors,11.48497200012207, Married-civ-spouse, Prof-specialty, Husband, White, Male,5211.2890625,239.0380096435547,47.30020523071289, United-States, >50K
34.13365173339844, Private,202987.328125, Some-college,9.358500480651855, Never-married, ?, Own-child, White, Male,117.25323486328125,37.55356216430664,38.83592224121094, United-States, <=50K
40.0981330871582, Private,182705.953125, HS-grad,10.040593147277832, Divorced, Other-service, Not-in-family, White, Male,-170.521728515625,49.749019622802734,37.313995361328125, United-States, <=50K
41.080081939697266, Private,187302.65625, HS-grad,8.583104133605957, Never-married, Other-service, Wife, White, Male,-491.2403564453125,28.96056365966797,32.930992126464844, United-States, <=50K
42.129512786865234, Private,184750.625, Bachelors,11.19384765625, Married-civ-spouse, Prof-specialty, Husband, White, Male,5272.830078125,233.0942840576172,47.42873764038086, United-States, >50K
40.736690521240234, Private,191754.1875, Bachelors,10.484386444091797, Married-civ-spouse, Exec-managerial, Husband, White, Male,3945.0966796875,198.58740234375,43.85895538330078, United-States, <=50K
30.767383575439453, Private,185459.234375, Some-college,8.983335494995117, Never-married, Adm-clerical, Not-in-family, White, Male,251.6204833984375,27.761341094970703,33.602230072021484, United-States, <=50K
41.237613677978516, ?,185843.296875, 7th-8th,9.5036039352417, Widowed, ?, Unmarried, White, Female,62.56524658203125,50.489437103271484,34.942256927490234, United-States, <=50K
36.29417419433594, Private,204523.21875, Bachelors,10.135766983032227, Never-married, Prof-specialty, Not-in-family, White, Male,355.18121337890625,85.59889221191406,44.007572174072266, United-States, <=50K
36.74986267089844, Private,193462.5, Bachelors,9.631048202514648, Never-married, Prof-specialty, Husband, White, Male,489.83587646484375,74.89875793457031,42.332374572753906, United-States, <=50K
40.397884368896484, Private,183798.5625, HS-grad,11.107288360595703, Married-civ-spouse, Exec-managerial, Husband, White, Male,4142.52490234375,163.76773071289062,43.15473556518555, United-States, >50K
32.97402572631836, Private,204248.25, HS-grad,9.614280700683594, Never-married, Other-service, Own-child, White, Female,-480.8341064453125,29.23778533935547,40.99953079223633, United-States, <=50K
36.73845672607422, Private,194951.0625, HS-grad,8.936152458190918, Never-married, Craft-repair, Husband, White, Male,-44.0966796875,36.88650131225586,38.562191009521484, United-States, <=50K
37.761959075927734, Private,182959.875, HS-grad,8.630949020385742, Married-civ-spouse, Craft-repair, Husband, White, Male,24.6529541015625,59.34807586669922,39.270263671875, United-States, <=50K
39.460723876953125, Private,192849.921875, HS-grad,10.469110488891602, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,554.67236328125,83.84500885009766,43.199241638183594, United-States, <=50K
48.857582092285156, Private,184574.75, Some-college,12.338321685791016, Married-civ-spouse, Exec-managerial, Husband, White, Male,4204.45556640625,172.08102416992188,47.25432586669922, United-States, >50K
40.58709716796875, Private,172917.78125, HS-grad,8.464030265808105, Divorced, Other-service, Unmarried, White, Male,-123.6812744140625,33.596683502197266,31.273265838623047, United-States, <=50K
37.44458770751953, Private,192246.0625, Bachelors,10.545512199401855, Never-married, Prof-specialty, Not-in-family, White, Male,674.7381591796875,86.76182556152344,44.33952713012695, United-States, <=50K
39.562355041503906, Private,200154.453125, Some-college,9.29443359375, Never-married, Craft-repair, Husband, White, Male,157.58868408203125,57.29387664794922,39.33515548706055, United-States, <=50K
30.097457885742188, Private,191430.71875, HS-grad,10.392929077148438, Never-married, Adm-clerical, Own-child, White, Female,-171.5416259765625,25.009841918945312,36.02580261230469, United-States, <=50K
39.409400939941406, Private,173217.53125, HS-grad,9.078036308288574, Married-civ-spouse, Craft-repair, Husband, White, Male,461.75946044921875,71.2374267578125,39.85527038574219, United-States, <=50K
42.943077087402344, Private,187914.234375, Bachelors,11.587520599365234, Married-civ-spouse, Prof-specialty, Husband, White, Male,4270.1181640625,203.3811798095703,46.1110954284668, United-States, <=50K
40.45478057861328, Private,231410.71875, 5th-6th,8.912169456481934, Never-married, Craft-repair, Own-child, White, Male,-589.819580078125,43.76140213012695,37.75890350341797, Mexico, <=50K
38.788516998291016, Private,215390.96875, HS-grad,9.84463882446289, Never-married, Craft-repair, Own-child, White, Male,-571.05810546875,40.51511764526367,41.1556510925293, United-States, <=50K
30.833415985107422, Private,203564.65625, HS-grad,8.888504028320312, Never-married, Craft-repair, Own-child, White, Male,-377.7208251953125,26.726741790771484,38.33454132080078, United-States, <=50K
43.99036407470703, Private,175403.265625, Bachelors,10.98156452178955, Married-civ-spouse, Exec-managerial, Husband, White, Male,5477.91455078125,252.9826202392578,46.32202911376953, United-States, >50K
49.77771759033203, Private,183796.140625, Some-college,12.42871379852295, Married-civ-spouse, Exec-managerial, Husband, White, Male,4337.26806640625,214.4076385498047,46.552284240722656, United-States, <=50K
35.38268280029297, Private,192988.640625, HS-grad,9.136821746826172, Married-civ-spouse, Craft-repair, Husband, White, Male,-45.3560791015625,47.06980514526367,40.297359466552734, United-States, <=50K
38.376930236816406, Private,200649.3125, HS-grad,9.14342212677002, Married-civ-spouse, Craft-repair, Husband, White, Male,-737.7833251953125,33.993350982666016,39.37516403198242, United-States, <=50K
37.53915023803711, Private,201457.21875, Some-college,10.108869552612305, Never-married, ?, Own-child, White, Female,203.3453369140625,52.1575813293457,40.53440856933594, United-States, <=50K
43.21104049682617, Private,193658.953125, Some-college,11.66452407836914, Never-married, Sales, Wife, White, Male,3513.703125,177.5498504638672,41.10881423950195, United-States, <=50K
40.90306854248047, Private,210404.390625, 10th,8.620285034179688, Married-civ-spouse, Craft-repair, Husband, White, Male,-117.0604248046875,48.17989730834961,37.639976501464844, United-States, <=50K
39.656246185302734, Private,180174.515625, HS-grad,9.983658790588379, Married-civ-spouse, Craft-repair, Husband, White, Male,849.833740234375,73.55683898925781,42.89314651489258, United-States, >50K
40.992584228515625, Private,179847.375, HS-grad,8.13978099822998, Divorced, Other-service, Unmarried, White, Male,-771.61181640625,19.82231903076172,32.825843811035156, United-States, <=50K
53.48845291137695, Private,165904.1875, HS-grad,11.011995315551758, Divorced, Adm-clerical, Unmarried, White, Male,608.4796142578125,87.09839630126953,37.99497985839844, United-States, <=50K
33.60523223876953, Private,208412.21875, Some-college,8.986075401306152, Never-married, Other-service, Own-child, White, Female,-308.9512939453125,37.650489807128906,39.347721099853516, United-States, <=50K
26.251155853271484, Private,188813.09375, HS-grad,8.350385665893555, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,24.7032470703125,23.029701232910156,37.28258514404297, United-States, <=50K
32.68925094604492, Private,195745.75, Some-college,9.451458930969238, Never-married, Adm-clerical, Own-child, White, Male,-2424.14208984375,23.221267700195312,34.32004928588867, United-States, <=50K
43.1314697265625, Private,204648.40625, HS-grad,11.963338851928711, Married-civ-spouse, Craft-repair, Husband, White, Male,3191.47802734375,125.80299377441406,46.18504333496094, United-States, >50K
52.52027893066406, Private,199768.4375, HS-grad,9.69968032836914, Married-civ-spouse, Craft-repair, Husband, White, Male,-314.7685546875,70.67918395996094,41.61232376098633, United-States, <=50K
33.93996810913086, Private,195424.109375, Some-college,10.188114166259766, Never-married, Adm-clerical, Own-child, White, Female,92.0904541015625,40.29206848144531,36.183963775634766, United-States, <=50K
37.28285217285156, Private,176494.828125, HS-grad,8.529930114746094, Married-civ-spouse, Craft-repair, Husband, White, Male,260.42041015625,65.34609985351562,39.09048843383789, United-States, <=50K
43.91094970703125, Private,187352.765625, Bachelors,12.202597618103027, Married-civ-spouse, Exec-managerial, Husband, White, Male,4431.689453125,198.6452178955078,47.416873931884766, United-States, >50K
50.21367645263672, Private,186182.109375, HS-grad,12.84451961517334, Married-civ-spouse, Exec-managerial, Husband, White, Male,3924.1064453125,179.24037170410156,46.9033317565918, United-States, >50K
35.43617248535156, Private,195978.40625, HS-grad,8.396666526794434, Married-civ-spouse, Craft-repair, Husband, White, Male,-289.3515625,41.2409782409668,38.04202651977539, United-States, <=50K
37.31084060668945, Private,181866.703125, Bachelors,10.904458999633789, Never-married, Prof-specialty, Not-in-family, White, Male,674.9970092773438,79.62333679199219,39.83893585205078, United-States, <=50K
35.80974197387695, Private,192388.796875, HS-grad,10.309901237487793, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,396.19647216796875,75.72775268554688,43.69465637207031, United-States, <=50K
39.89962387084961, Private,190766.265625, Bachelors,10.842937469482422, Never-married, Prof-specialty, Not-in-family, White, Female,1254.8839111328125,102.1504135131836,40.20241165161133, United-States, <=50K
30.96951675415039, Private,187743.203125, HS-grad,9.368136405944824, Never-married, Adm-clerical, Not-in-family, White, Male,-152.22705078125,23.698291778564453,33.991302490234375, United-States, <=50K
37.81269073486328, Private,176804.109375, HS-grad,11.09421157836914, Divorced, Adm-clerical, Not-in-family, White, Male,263.46209716796875,57.62862777709961,38.52387619018555, United-States, <=50K
35.79039001464844, Private,182320.359375, Bachelors,9.705442428588867, Never-married, Prof-specialty, Not-in-family, White, Male,507.13433837890625,74.60749816894531,37.137813568115234, United-States, <=50K
47.825809478759766, Private,189954.015625, Bachelors,11.735164642333984, Married-civ-spouse, Exec-managerial, Husband, White, Male,5251.9345703125,170.94093322753906,44.44414520263672, United-States, >50K
33.14566421508789, Private,207778.3125, Some-college,8.928741455078125, Never-married, Other-service, Own-child, White, Female,-279.4720458984375,36.91831970214844,39.24327087402344, United-States, <=50K
44.70512390136719, Private,186060.640625, HS-grad,10.036725997924805, Married-civ-spouse, Craft-repair, Husband, White, Male,83.7095947265625,78.1205825805664,43.627342224121094, United-States, <=50K
39.041259765625, Private,187024.625, HS-grad,9.722745895385742, Married-civ-spouse, Craft-repair, Husband, White, Male,140.972900390625,66.20477294921875,41.648597717285156, United-States, <=50K
43.71086120605469, Private,184990.0625, HS-grad,11.615684509277344, Married-civ-spouse, Exec-managerial, Husband, White, Male,4181.57470703125,145.86602783203125,46.73445510864258, United-States, >50K
36.33549499511719, Private,185654.84375, Some-college,8.432791709899902, Married-civ-spouse, Craft-repair, Husband, White, Male,434.7286376953125,69.40065002441406,38.97528076171875, United-States, <=50K
37.279876708984375, Private,197549.890625, HS-grad,9.284406661987305, Never-married, Craft-repair, Husband, White, Male,-235.5115966796875,48.6417350769043,40.42580795288086, United-States, <=50K
39.8823127746582, Private,197354.96875, HS-grad,8.77085018157959, Never-married, Adm-clerical, Not-in-family, White, Male,-201.5252685546875,42.869476318359375,33.89070129394531, United-States, <=50K
34.87297439575195, Private,180729.28125, HS-grad,8.439274787902832, Married-civ-spouse, Craft-repair, Husband, White, Male,655.2716064453125,47.440792083740234,39.50651931762695, United-States, <=50K
36.701683044433594, Private,212985.421875, HS-grad,9.580103874206543, Never-married, Craft-repair, Own-child, White, Male,-415.6007080078125,28.962318420410156,38.55360794067383, United-States, <=50K
38.533348083496094, Private,188454.8125, HS-grad,9.38710880279541, Married-civ-spouse, Craft-repair, Husband, White, Male,65.37176513671875,62.694549560546875,40.58589172363281, United-States, <=50K
44.767086029052734, Private,168182.671875, HS-grad,10.161428451538086, Married-civ-spouse, ?, Husband, White, Male,699.30224609375,81.66667175292969,41.585975646972656, United-States, <=50K
37.97991943359375, Private,183336.75, HS-grad,9.770415306091309, Married-civ-spouse, Craft-repair, Husband, White, Male,263.13470458984375,65.42837524414062,42.32320785522461, United-States, <=50K
39.119503021240234, Private,196920.390625, Some-college,10.796915054321289, Never-married, Adm-clerical, Own-child, White, Male,-21.2716064453125,56.933006286621094,38.79505157470703, United-States, <=50K
45.21638107299805, Private,181519.078125, HS-grad,10.345952033996582, Married-civ-spouse, ?, Husband, White, Male,884.4815673828125,88.99015808105469,41.14046096801758, United-States, <=50K
36.798744201660156, Private,194938.125, Bachelors,10.52773666381836, Never-married, Prof-specialty, Own-child, White, Male,509.02935791015625,82.35062408447266,45.00245666503906, United-States, <=50K
