year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
,,4,19,,,,,,,,0.041245028376579285
,3,,19,,,,,NW,18.529464721679688,,
,,,,,,,,NW,,,
,,,,,,,,,,,
2010,,,,,-4.099446773529053,,1020.662841796875,,,,0.4376946687698364
,3,14,,,,4.572361469268799,,,64.07780456542969,,
,,,,,,,,,,,
,,,,126.83087158203125,,,,NW,,,
2012,,,,,,,,,,,
2013,,,18,,8.965209007263184,,,,54.04218673706055,,0.2996958792209625
,,,,,,,,NW,,,
,,,,,,,,,,,0.5737322568893433
,,21,,,,-0.3241558074951172,,SE,,,
,9,,2,,,,,,,,
,,,,,7.270793914794922,,,,,,
,,2,,,-3.533283233642578,,,,,0.07108984887599945,
,8,,,103.9755859375,,,,,17.761131286621094,,0.5805264711380005
,,,18,,,17.096702575683594,,NW,,0.2217068374156952,
,,,,,-2.331709861755371,14.341724395751953,1016.6972045898438,,,,0.43695932626724243
,,,,,,24.76799201965332,,SE,,,
2013,,,,,,,,NW,,,
,,,,,20.106170654296875,,,,,,
,,,16,,14.96456241607666,,,SE,,,
,,,,,,,,,,,
,3,,22,,,,,cv,,,
,,14,,,,,,,,-0.0053125470876693726,
,,,11,,,4.795823097229004,,,,,-0.11957517266273499
,,12,,,,,1032.8299560546875,,54.85957336425781,0.14218184351921082,
,,,,52.79103088378906,,,,,51.07648468017578,,
,,,2,,,16.10387420654297,,,,,
,,,,202.52392578125,-11.941786766052246,,1026.58203125,,9.539121627807617,,
,,,,158.4166259765625,,,,NW,5.006399154663086,,0.05799327790737152
,,,,,,,,,,,-0.3946986198425293
,4,,,,,15.888319969177246,1016.5897827148438,,,,
2014,,,,,,,,,,,
,,,19,,,,,cv,,,
,,,,,,,,,33.263916015625,,
,,,,,10.292036056518555,,,,,,
,,28,,,-3.28434419631958,17.747982025146484,,,,0.09497261047363281,0.6223486661911011
,,,10,,-2.569316864013672,7.844879150390625,,,,,
,,,,,,,,,,,
,,,,,,,,NW,,,
2011,,19,,,,,,,,,
,,,18,,,10.543876647949219,1017.7597045898438,,,,
,,,,,,6.115542888641357,1019.6785888671875,,,-0.0950201004743576,
,,,,,20.620044708251953,,,,,,
,,,,,,,,,,-0.05379876494407654,0.2780654728412628
2011,11,,6,,-23.889020919799805,,,,,,
,,,,,,15.057499885559082,,,,,0.4920507073402405
2012,,,,,,,,,,,
2014,,,,,,-5.842226982116699,,NW,40.27397155761719,,
2011,,,,,,-1.9724493026733398,,,,-0.04792414605617523,
,6,,,,,,,SE,-6.404253005981445,,
,,,,94.48233795166016,,,,,,,0.07062606513500214
,,,,,2.8272578716278076,,,SE,-7.580175399780273,,
,3,,,60.63812255859375,,,,,,,
,4,14,17,,,,,,,,
2014,3,,,,,-1.8113842010498047,,,,,
,,,,,-11.229484558105469,,,,37.280189514160156,,0.8240277171134949
,,,,,,,,,,,0.0956575945019722
2014,,,,113.96620178222656,,,1014.6035766601562,,,,
,,,,,,-4.286768913269043,,,,,-1.163968563079834
2013,,,1,,,,,,,0.028542812913656235,
,,,,,-22.62716293334961,,,,,0.39252185821533203,
,7,,,,,,,,30.636009216308594,-0.07672007381916046,0.46726664900779724
,1,,,,,,,,,,
2011,,,,,,,,,,-0.009549878537654877,
,6,,,,,30.957988739013672,,,-10.314096450805664,,
,,,,,,,,,,0.03477906435728073,0.02634468674659729
,,,,,1.1638047695159912,17.21986198425293,,NW,,0.1985708475112915,
,,,,126.36395263671875,,,,,,0.1454075127840042,
,,,8,,,,,,,,0.36066514253616333
,,,,,,,,,23.929750442504883,,
,,,,,,,,,,,
,,,22,,,,,cv,,,
,,,,,,,1012.3294677734375,,,,
,,,,,,,1029.297607421875,,47.41738510131836,,
2014,,,,,,,,,,,0.29532670974731445
2013,,,,,,9.0735445022583,1015.8833618164062,,,,
,4,,20,,,,,,1.650857925415039,,
,,,,155.81954956054688,,24.535411834716797,,,,,
,,,,,,,,,,,-0.23779770731925964
,,,9,,,,,,12.937800407409668,,
2011,,22,,156.52532958984375,,,,,,,
2014,,21,11,,-1.4839974641799927,4.818422317504883,,SE,0.4249553680419922,,
,,23,,,,3.3280086517333984,1016.3782348632812,,,,
,,,,,,,,SE,-11.246419906616211,0.14540508389472961,
,,,,136.80706787109375,,,,,,,
,,6,,44.619163513183594,,,,,,,
,,22,,,-16.992298126220703,,,,,,
,3,,,,,,,,,,
,,13,0,,,,,NW,,0.24249766767024994,0.0369320809841156
,,22,,81.69883728027344,-1.5892590284347534,,,,,,0.279064416885376
2014,,,,,,,,,,,
2011,,,,,,,1012.651123046875,,47.233882904052734,,
2012,2,,,,,,,NW,,,0.1481211632490158
,,,15,7.2717437744140625,,,1011.7467041015625,,,,
,,,,,,,,,,,
,10,,,,-3.172245979309082,,,,41.74609375,,
,,7,,,,,,,16.52175521850586,,0.1804281324148178
,,,,,,,,cv,,,
,,21,,,,,1017.4119873046875,cv,,,
,,,,,,,1018.1246948242188,,,,
,7,,13,,,,,,,-0.3172042965888977,
2010,11,,4,,-2.371641159057617,,1023.2001953125,,,,
,,,,,,,,,-3.306568145751953,,-0.17308998107910156
,10,,,77.51814270019531,,,,,,,
,,12,,,,,1026.114990234375,,,0.19889646768569946,0.24974751472473145
,,,,,,,,NW,-3.598508834838867,,
2011,,,,,,,,,,,0.17386102676391602
2014,,18,18,110.139892578125,,,1012.4490356445312,SE,,,0.24524816870689392
,,,,,,,,,9.482709884643555,,
2014,5,,,,12.753166198730469,,1009.0119018554688,,,,-0.15946123003959656
,,,,,,,1022.5286865234375,,,,
2014,,,,102.20728302001953,,,,,,,0.2848804295063019
2014,,,,,,,,,,,
,,,,126.41018676757812,,,,,,,
,,,,138.2822265625,,,,,,0.013799294829368591,
,,,,,17.273666381835938,,,,,,
,,,10,,0.34593677520751953,10.109668731689453,,,28.02614974975586,,
,4,4,,,5.000106334686279,17.218917846679688,,,,,0.38549861311912537
,10,,,,,19.427156448364258,1015.2967529296875,cv,,,0.570164680480957
2013,,,,,,,,SE,,,
,2,,,,,,1024.6751708984375,,,,0.059083715081214905
,,,,,,,,,,,
2011,,20,11,77.21929931640625,,,1005.9146118164062,,,,
,,,,,,,,,,0.09562374651432037,0.40990161895751953
,,2,6,,,,,,,,
,,20,,107.9556655883789,,,1007.2095336914062,,15.581006050109863,,
2014,,,,,,,1013.8219604492188,,11.392805099487305,,
,,26,,,,,,,,,
,,,,,,,,NW,,,
,,,0,135.4678192138672,,,,,,,
,,,0,,,,,,,,-0.016222849488258362
,,,,,,,1025.114013671875,cv,,,
2013,2,,,,,,1028.077880859375,,,,0.06685884296894073
,,4,3,30.921165466308594,,,,,29.48293685913086,,
2014,,,,,,,,,,,
2014,,,,,,-0.956416130065918,,,28.844524383544922,,
,,,,,,,,NW,,0.20190037786960602,
,,,2,,,17.350582122802734,,,,,0.5033407807350159
2014,,,,,,,,,23.01910400390625,,
,,14,,,,,,,28.510089874267578,,
,10,,,,,,,,,0.08548655360937119,
2014,,,13,,,,,,,,-0.24994412064552307
,,,,,,,1013.81982421875,,,,
,,,,,,,,,,,
,,,,49.71717071533203,,,,SE,7.160581588745117,,
2012,,,,,,21.626955032348633,,,,,
2011,,,,,,,1008.3155517578125,,,0.06715371459722519,
2014,,21,,,7.71225643157959,-1.736715316772461,,SE,,,
,6,,6,,,28.3394718170166,,,-1.0346870422363281,,1.10507071018219
,2,,,,,,1030.47998046875,NW,,0.16321170330047607,0.08647891879081726
,,,13,,,-8.379990577697754,,,,-0.225421741604805,-0.8919233083724976
,,,1,,,,,,,,
,,,18,110.78535461425781,,,,,,0.02632877230644226,0.239475280046463
,,,,,14.85824203491211,,,SE,,,
2011,,,,,,,,,,,0.5987166166305542
2013,,,,,2.8850996494293213,18.386083602905273,,,,,
,,12,,,,,1021.1666259765625,,,-0.010719992220401764,
2010,,,,,,,1032.432861328125,,,0.22476381063461304,
,,,22,,,,,,3.756589889526367,,
,2,13,,,,,,NW,,,
,,28,15,,,-0.4244346618652344,,SE,,-0.0391395166516304,
2012,,,,,-8.1978759765625,,,,11.057760238647461,0.2956154942512512,
,,,,,,,,cv,,,-0.23602497577667236
,,,6,,,25.42563247680664,,,-0.7562656402587891,,
2011,,,,,,,1008.4521484375,,,0.00739419087767601,
,,14,,,,-1.870330810546875,,NW,,,
,,,18,88.9286117553711,,,,,,,
2013,,12,,,12.576003074645996,,,,,-0.18459028005599976,
,,,,128.8712158203125,,,,NW,,0.24536488950252533,
,,18,,112.19023895263672,,,,,,,
2012,,13,,,,34.81092834472656,,NW,,,
,,,6,159.96563720703125,,20.572040557861328,1014.0987548828125,,,,0.8133637309074402
2014,,,14,49.0254020690918,,,,,,,
,,19,,,,19.807605743408203,,,,,
2014,,14,,,,4.319579124450684,,,40.307044982910156,,
,,,,,,,,,4.639623641967773,0.2069346308708191,
,5,,14,9.824058532714844,,,,,,,-0.09658056497573853
,,,,8.848709106445312,13.893744468688965,,1008.5213623046875,,,,
2014,,,,,,,,SE,,,
2014,,,,74.1016845703125,,,,,,-0.047437094151973724,
,9,,,,,,,,,,
2012,,,,,-16.780458450317383,,,,,0.39556896686553955,0.7155112028121948
,,,,,,9.712750434875488,,SE,,,
,,,,,,5.028527736663818,,,,,
2014,,,,,,-9.47036075592041,1014.6109619140625,,,,
2012,,,6,,,,,,,,0.8950496315956116
,,,,7.190483093261719,,,,,62.76799774169922,,-0.41383928060531616
,,,,,,,,,,,
,,,,,,,,,,-0.08967584371566772,-0.10540419816970825
,,,,,,26.655418395996094,,,,,
,,14,11,,5.681855201721191,,,,,,
,,13,,197.5510711669922,,23.7699031829834,,,,0.21774950623512268,
,1,15,,11.120567321777344,,,,,,0.17442747950553894,
2010,,,,,,,,,,,
2011,,,20,,,,,,,0.030891168862581253,
,,,,,,,1011.199462890625,,,,
2010,,,,,,,1023.3510131835938,,1.1073322296142578,,
,9,,,,,,,,35.462799072265625,-0.04466860741376877,0.47938716411590576
2012,,,,,,18.8067569732666,,,,,
2011,,,,,,,,,,,0.2775415778160095
,,,,,3.2406930923461914,,,,,,
,,,,,,25.77528953552246,,,,,
,,,,,-3.0381836891174316,,,,19.642126083374023,,0.2255481630563736
,,,,,,,,,34.02415466308594,-0.0680389553308487,
2010,,,,,,,1028.0946044921875,,,0.11176327615976334,
,,,6,,-3.26591157913208,,,,29.486934661865234,0.11396527290344238,
2012,2,13,22,,,,,NW,,,
,,,,,,24.114458084106445,1013.8680419921875,,,,
,,,0,,,,,SE,,0.2103428989648819,0.6455748677253723
,5,,,,,,,,,,
2013,,,,,,2.213564872741699,,,49.60084533691406,,
,,,6,,,,,,,0.1915721595287323,
,7,,,91.56771850585938,,,,,,,0.4846557378768921
,11,,,92.48384094238281,,,,,,0.0361768938601017,
,,,,,,,,,,,
,1,,,,,,,,,,0.1020398959517479
,2,,,141.60687255859375,,,,,,,
,,,,169.60281372070312,,24.634197235107422,,,-2.276744842529297,,0.6180770397186279
,,,,,,,,,,0.1841820776462555,
,,,,,,,1030.2608642578125,,62.617706298828125,,
,,,19,,,,,,33.65019989013672,0.12072870135307312,-0.09478259086608887
,,2,,,-25.662090301513672,,,,,,
2014,11,,,,,3.775834083557129,,,,-0.15425515174865723,-0.010280758142471313
,,,,,,,,,,,
,,,13,41.44493865966797,,5.975496768951416,,,,,-0.23847460746765137
,,22,,,,,,,6.658170700073242,0.00041488930583000183,
