Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
,,3.241872549057007,0.45625653862953186,,,,,,,?
27.240373611450195,,2.6353189945220947,,0.34604528546333313,,,,,122.6829605102539,g
,,,,,,,,,,g
,,,,,,,,,,?
,,,,0.27321523427963257,,,,,112.48346710205078,?
142.84384155273438,,,,0.21975693106651306,,14.559324264526367,0.9059042930603027,,,?
139.5654754638672,,,0.3043430745601654,,,,,,,?
,,,,,,,,,,?
44.71079635620117,,,,0.1583530604839325,,,,31.723552703857422,,?
,,,,,,,,,149.23080444335938,?
,72.81263732910156,,0.23120538890361786,,,,0.6037238836288452,,182.24842834472656,?
,,,,,,,0.2245127260684967,,,?
,,,,,,,,,,?
34.696144104003906,,,0.4303509294986725,,,,0.6719728708267212,,139.18772888183594,?
,,,0.42383599281311035,,-0.9256465435028076,,,,,?
,,,,,,,,54.70452117919922,,?
,,,,,,-6.2631425857543945,,,143.1006622314453,?
,,,0.4651806652545929,,,1.7851314544677734,,,122.05110931396484,?
,,,0.4166283905506134,,14.489051818847656,,,,175.41061401367188,?
,29.556461334228516,,0.2509215474128723,,-16.443201065063477,,,,,?
,63.28588104248047,3.4055299758911133,0.2736828625202179,,,,-0.538792610168457,,,?
,,,0.39369627833366394,,11.98843002319336,,,,141.17266845703125,?
,,,,,,42.30770492553711,,,,?
,,,,0.14991559088230133,,,,,,?
,,,0.221640482544899,,-10.109615325927734,,,46.45794677734375,,?
,,,,,,,,,,?
,,,0.08282577991485596,,-62.59075164794922,,,,,h
,,,,,-12.77490234375,,,,,?
,,2.4207651615142822,,,,,0.21104466915130615,,,g
,,,,0.06967921555042267,,,0.4226343333721161,,,?
,44.22723388671875,,0.1321445256471634,0.03728108108043671,,,,,,g
,,,,0.4371541440486908,,,,,,g
,,2.1840784549713135,,,,,,,,?
,19.24746322631836,2.631486177444458,,0.23784103989601135,,3.7172255516052246,,,,?
,,2.8627591133117676,,,,-2.4376468658447266,0.9393675327301025,,176.46775817871094,?
,,,,,,,,,,g
,42.8599739074707,,,,,0.07546806335449219,0.6792385578155518,,,?
,8.936051368713379,,,,,,,,,?
,,,,,-1.1139769554138184,,,,,g
,,,,,,,,,,?
,13.101781845092773,,,,,,,,182.62672424316406,?
,,,,,,,0.11433759331703186,,,h
121.4354248046875,,,,0.1684911698102951,20.860177993774414,,,,145.2852325439453,?
56.64419937133789,24.323787689208984,,,,,,,,,?
,,,,,,,,,,?
,,,,,19.63414192199707,,,,270.7118225097656,?
36.20109558105469,,,,,,,,,,?
,,2.6429429054260254,,,-16.585399627685547,172.79266357421875,,,,?
,,,,,,18.74129867553711,1.160341501235962,,,h
,,,,,,-121.87928771972656,,,,?
,,,,,,,,,,?
,29.89525032043457,3.722552537918091,0.23070423305034637,0.04851153492927551,,11.560164451599121,,48.20574188232422,,?
,,,,,,,,,,g
,,,,0.4377548098564148,9.378070831298828,,,,,?
,,,,,,42.79366683959961,,,,?
,71.33753204345703,,0.1791473925113678,0.045902952551841736,,,0.3453386723995209,,,?
,,2.610126495361328,,,,-7.1878252029418945,,,164.26588439941406,?
