age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
,?,228168.140625, HS-grad,,?,?,?,?,?,,74.79366302490234,, United-States,?
50.404205322265625,?,,?,, Married-civ-spouse, Craft-repair,?,?,?,,,,?,?
,?,204612.203125,?,,?,?,?,?,?,,,,?,?
,?,, Some-college,,?,?,?, White,?,8432.53515625,,,?, <=50K
,,188646.515625,?,,?,,?,?, Male,,,,?,?
,?,,?,,?,?,?,?,?,,,, United-States,?
,?,189887.734375,?,,?,,?,?,?,,,,?,?
,?,, Bachelors,,?, Prof-specialty,?, White,?,,,46.674686431884766,?, >50K
,?,,?,,?,?,?, White,?,,,,?,?
,?,,?,,?,?,?, White,?,,11.030319213867188,,?,?
36.8720817565918,?,181467.421875,?,,?,?, Wife,?, Male,,,,?,?
,?,,?,,?,?,?, White,?,,,,?,?
,?,206220.40625,?,, Never-married,?,?,?,?,-428.779052734375,,, United-States,?
,,,?,,?,,?, White,?,,,35.79581069946289,?,?
42.23181915283203,?,208806.46875,?,11.232278823852539,?,?,?,?,?,,190.13803100585938,45.32461166381836, United-States,?
,?,174476.6875,?,,?,?,?,?, Male,,214.95703125,,?,?
30.031219482421875,?,,?,,?,?,?, White,?,,,,?,?
,?,189013.359375,?,,?,?,?,?,?,,,45.63255310058594,?, <=50K
,?,188059.15625,?,,?,?,?,?,?,,,,?,?
,?,,?,9.87493896484375,?, Craft-repair,?,?,?,,199.07241821289062,,?,?
,?,192382.734375,?,,?,?,?,?,?,3922.0634765625,,,?,?
31.81458282470703,?,, Some-college,,?,?,?, White,?,,31.256019592285156,,?,?
,,, Some-college,9.405354499816895,?,?,?,?,?,1575.207275390625,,,?,?
31.52335548400879,?,,?,,?, Adm-clerical,?,?, Male,,,,?,?
,?,,?,8.620155334472656, Never-married,?, Wife,?, Male,,,,?,?
, Private,,?,, Married-civ-spouse, Protective-serv,?, White,?,,,,?,?
,?,,?,, Never-married,?, Husband,?,?,,,39.249637603759766, United-States,?
,?,, HS-grad,,?,?,?,?,?,,,,?,?
,?,, HS-grad,,?,?,?, White,?,,,,?,?
,?,,?,,?, Exec-managerial,?,?,?,,,,?, <=50K
,?,,?,,?,?,?, White,?,,142.65977478027344,47.506011962890625,?,?
, Private,147103.515625,?,,?, Adm-clerical,?, White, Male,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,, Never-married,?,?,?, Male,,43.92023849487305,,?,?
,?,,?,,?,?,?,?, Female,,,31.84872817993164, United-States,?
,?,,?,,?,?,?,?, Male,608.4627685546875,,, United-States,?
,?,,?,, Married-civ-spouse,?,?,?,?,,,,?,?
,?,,?,,?,?, Unmarried, White, Male,6486.50830078125,,31.957462310791016,?, <=50K
,?,,?,,?,?,?,?,?,,,41.166786193847656,?,?
,?,216539.328125, HS-grad,,?,?,?,?,?,,,,?,?
36.916961669921875,?,,?,,?, Prof-specialty,?, White, Male,,,32.11320877075195,?,?
,?,, Some-college,,?,?, Husband,?,?,5438.64501953125,,,?,?
,?,205821.875, HS-grad,,?,?,?,?,?,1036.4112548828125,,,?,?
,?,185069.90625,?,,?,?,?, White,?,,-5.183677673339844,40.05577087402344,?,?
, Private,,?,14.514213562011719,?,?,?,?,?,,,, United-States, <=50K
42.76498794555664,?,,?,,?,?,?,?, Male,3590.77685546875,,,?,?
40.70684051513672,?,,?,,?,?,?,?,?,,46.82539749145508,,?,?
50.14784622192383,?,197277.984375,?,,?,?,?,?,?,,,,?, >50K
31.68716049194336,?,,?,7.435199737548828,?,?, Not-in-family,?,?,,,,?,?
,?,, HS-grad,,?,?,?, White, Female,,,32.9802360534668,?,?
,?,,?,9.072169303894043,?,?,?,?,?,,37.81790542602539,,?,?
, Private,,?,13.458956718444824,?,?,?,?,?,,,44.76490783691406, United-States, <=50K
, Private,,?,,?,?,?,?,?,,,33.61093521118164,?,?
,?,,?,,?,?, Husband,?,?,3324.1083984375,,,?,?
55.97583770751953,?,, HS-grad,,?,?,?,?,?,,,,?,?
, Private,180854.453125,?,,?,?,?, White, Female,,26.162532806396484,, United-States,?
,?,,?,8.60802173614502,?,?,?,?,?,403.93243408203125,,,?,?
40.578887939453125,?,,?,,?,?,?, White,?,,,,?,?
,?,, HS-grad,,?,?,?,?,?,,,,?,?
,?,,?,,?, Craft-repair,?,?,?,,35.3308219909668,,?,?
,?,,?,,?,?, Not-in-family,?,?,,,,?,?
,?,,?,9.147522926330566,?, Adm-clerical,?,?, Male,,,,?,?
,?,,?,, Never-married, Prof-specialty,?,?,?,,,33.74556350708008, United-States,?
,?,,?,8.083903312683105,?, Adm-clerical,?,?,?,,,30.72220802307129,?,?
,?,,?,9.097051620483398,?, Adm-clerical,?,?,?,,,,?,?
,?,,?,,?,?,?, Asian-Pac-Islander,?,,,38.34370422363281,?,?
,?,, Some-college,,?, Protective-serv,?, White,?,5820.126953125,,,?,?
,?,, HS-grad,, Never-married, Other-service,?, White, Male,,20.082870483398438,24.970592498779297,?,?
,?,188478.984375,?,,?, Craft-repair, Husband,?,?,,,,?,?
,?,,?,, Married-civ-spouse, Craft-repair, Husband,?,?,,,, United-States,?
,?,,?,,?,?,?, White,?,4560.7216796875,,,?,?
,?,,?,, Married-civ-spouse,?,?, White,?,,,,?,?
, Private,,?,,?,?,?,?,?,,,,?, <=50K
51.218055725097656,?,,?,, Married-civ-spouse,?, Husband, White,?,,267.6898193359375,, United-States, <=50K
,?,,?,, Married-civ-spouse, Craft-repair,?,?,?,,,,?,?
,?,, HS-grad,,?,?,?,?,?,578.1041870117188,,34.095008850097656,?,?
43.49602508544922, Private,,?,,?,?,?, White,?,,41.17869567871094,,?,?
46.18109893798828, Private,,?,10.888548851013184,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Husband,?,?,,49.06135940551758,,?,?
67.2888412475586,?,,?,, Married-civ-spouse,?,?,?,?,,,45.595054626464844,?, >50K
,?,,?,,?,?,?, White,?,,,,?, <=50K
,?,,?,9.412345886230469, Never-married,?,?,?,?,,,,?,?
, Private,,?,,?,?, Wife,?, Male,,,,?,?
, Private,, Some-college,10.858145713806152,?, Protective-serv,?, White,?,5664.77734375,,,?,?
,?,,?,,?,?,?,?, Male,,61.00927734375,, United-States,?
, Private,,?,,?,?,?,?,?,,72.955322265625,,?,?
, Private,,?,12.783096313476562, Married-civ-spouse,?,?,?,?,,,,?, <=50K
52.844329833984375,?,, HS-grad,,?,?,?,?,?,,,,?, <=50K
32.06545639038086,?,184784.4375, Some-college,7.961301803588867,?,?, Not-in-family, White,?,,40.48270034790039,,?,?
,?,,?,,?,,?,?, Male,7912.31103515625,,,?, <=50K
, Private,,?,, Widowed,?,?,?,?,,,, United-States,?
,?,, HS-grad,,?,?, Husband,?,?,,,,?, <=50K
45.0976676940918,?,,?,,?,?,?,?,?,,,,?,?
, Private,,?,,?,?,?,?,?,,,, United-States,?
,?,,?,9.20920181274414,?,?,?,?,?,,53.79966735839844,,?,?
,?,,?,,?, Adm-clerical,?, Black, Male,,,25.321727752685547,?,?
, Private,196001.484375,?,, Never-married, Prof-specialty,?,?,?,,91.64369201660156,, United-States,?
,?,, HS-grad,8.336358070373535, Divorced,?,?, White, Male,,,,?,?
,?,195367.53125,?,,?,?, Husband,?,?,,,, United-States,?
,?,196057.671875,?,,?,?,?,?,?,,,,?,?
41.04441452026367,?,193859.578125, Some-college,8.644550323486328,?,?, Not-in-family,?,?,,,,?,?
,?,,?,,?,?, Unmarried, White,?,,-0.42850494384765625,35.71190643310547,?,?
,?,,?,,?,?,?, Asian-Pac-Islander,?,740.3109130859375,,, India,?
50.676177978515625,?,, HS-grad,,?,?,?,?,?,242.40447998046875,,34.29635238647461,?,?
,?,174451.953125,?,,?,?,?,?,?,,,,?,?
,?,,?,, Never-married,?,?,?,?,,,35.29424285888672, United-States,?
,?,,?,,?,?,?,?, Male,,,,?,?
,?,196410.765625,?,,?,?,?,?,?,-157.1514892578125,40.612979888916016,,?,?
44.775787353515625, Private,,?,,?,?, Husband,?,?,,282.0920715332031,,?, <=50K
40.63362503051758, Private,,?,,?, Adm-clerical,?,?, Male,,,,?,?
,?,,?,,?, Adm-clerical,?,?,?,,,30.700864791870117,?,?
37.615970611572266,?,,?,,?,?,?,?,?,,85.3539047241211,, United-States,?
,?,, Some-college,,?, Sales,?,?,?,,204.6890411376953,41.05363464355469,?,?
,?,,?,,?,,?,?,?,,18.999717712402344,,?,?
,?,, HS-grad,,?,?, Husband,?,?,,,,?,?
, Private,, Some-college,,?, Protective-serv,?,?,?,,,,?, <=50K
,?,,?,,?,?, Husband,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,, United-States,?
,?,195155.96875, HS-grad,,?, Other-service,?,?,?,,,29.073989868164062,?,?
,?,, Bachelors,,?,?,?,?,?,5447.306640625,,, United-States,?
43.40196228027344,?,173683.921875,?,, Never-married, Prof-specialty,?, Asian-Pac-Islander,?,,,, Philippines,?
29.51372528076172,?,, HS-grad,,?, Other-service,?, White,?,1164.391357421875,,,?,?
, Private,183447.640625,?,9.55795669555664, Never-married,?,?,?, Male,,,25.55075454711914,?,?
, Private,180505.796875,?,,?, Adm-clerical,?,?,?,,,,?,?
,?,, HS-grad,8.526834487915039,?,?,?,?,?,1080.9078369140625,55.92182540893555,,?,?
,?,159394.5,?,, Widowed,?,?,?, Male,,,,?,?
,?,,?,, Married-civ-spouse, Prof-specialty,?,?,?,,246.51454162597656,36.481597900390625,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,-288.8251953125,,, United-States,?
38.42619323730469,?,,?,,?,?, Husband,?,?,3626.1064453125,,,?,?
39.86946487426758,?,,?,,?, Prof-specialty,?,?,?,4623.06494140625,214.44146728515625,,?,?
,?,168246.0,?,,?,?,?, White, Male,,,40.49562072753906,?, <=50K
, Private,, Some-college,,?,?,?, White,?,,,32.48033905029297, United-States,?
,?,,?,,?,?,?, White,?,,-1.2162017822265625,,?,?
45.98149108886719,?,, Bachelors,,?, Prof-specialty,?,?, Male,,,,?,?
, Private,,?,13.132442474365234,?,?,?, White,?,,,46.82610321044922,?, <=50K
,?,,?,,?, Adm-clerical, Not-in-family,?,?,,,,?,?
58.45933532714844,?,190667.625,?,, Married-civ-spouse,?,?,?,?,3438.17578125,,,?,?
, Private,,?,, Married-civ-spouse,?, Husband,?,?,,89.1200180053711,, United-States,?
,?,,?,,?, Machine-op-inspct,?, White,?,,,40.55998611450195,?, <=50K
,?,,?,,?, Adm-clerical, Wife,?, Male,5967.72412109375,,,?, <=50K
52.86529541015625,?,, Some-college,12.99737548828125,?,?,?,?,?,,,,?, <=50K
,?,, Some-college,,?,?,?,?, Female,,35.73859405517578,,?,?
49.036842346191406,?,, HS-grad,,?,?,?,?,?,,,,?,?
47.915748596191406, Private,,?,12.654516220092773,?, Exec-managerial, Husband,?,?,,,,?, <=50K
,?,,?,8.237987518310547, Never-married,?, Husband,?,?,,,33.04854965209961,?,?
,?,,?,, Divorced,?,?,?, Male,,,, United-States,?
,?,,?,9.214946746826172,?,?, Wife,?,?,,,,?,?
,?,, HS-grad,,?,?,?, White,?,,,, United-States, <=50K
,?,,?,,?, Exec-managerial,?, White,?,,,,?,?
,?,, HS-grad,,?,?,?,?, Male,,,,?,?
40.63432312011719, Private,,?,,?, Adm-clerical,?,?, Female,,,,?,?
,?,199197.75,?,,?,?, Wife,?,?,,,39.87751770019531,?, <=50K
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Own-child, White,?,,,,?,?
42.93915557861328,?,,?,,?,?,?, White, Male,,155.15150451660156,,?,?
,?,,?,, Never-married,?, Wife,?, Male,,,, United-States,?
, Private,192202.203125,?,10.853079795837402,?,?,?,?,?,347.16339111328125,,40.28242492675781,?,?
,?,,?,,?,?,?,?, Male,,,33.40071105957031,?,?
,?,,?,8.71091079711914,?,?,?,?,?,,,, United-States,?
,?,, Bachelors,,?,?,?,?,?,2237.546875,,45.137001037597656,?,?
, Private,,?,,?,?,?,?, Male,-28.2364501953125,36.433597564697266,28.26357650756836,?,?
,?,, HS-grad,,?,?,?,?, Male,,,,?,?
,?,,?,, Never-married,?,?,?,?,,52.76538848876953,,?,?
,?,,?,,?,?,?,?, Female,,,,?,?
,?,,?,, Divorced,?,?,?, Male,,240.24046325683594,,?,?
,?,,?,,?, Adm-clerical, Wife,?, Male,,,,?,?
, Private,,?,12.630668640136719,?,?,?,?, Male,,194.96212768554688,,?,?
61.33009338378906, Private,, HS-grad,8.276457786560059, Married-civ-spouse, Farming-fishing,?,?,?,,121.57318115234375,,?,?
,?,,?,,?, Handlers-cleaners, Own-child,?,?,,,,?,?
49.117774963378906,?,,?,, Married-civ-spouse,?, Husband, White,?,327.3720703125,,,?,?
,?,,?,,?, Craft-repair,?,?,?,,,41.2293815612793,?,?
34.7341194152832,?,,?,,?, Prof-specialty,?,?,?,,,, United-States,?
, Private,,?,12.221580505371094,?,?,?,?,?,,89.56536865234375,, United-States,?
, Private,,?,,?,?, Husband,?,?,,,,?,?
,?,,?,,?,?, Not-in-family,?,?,,,,?,?
,?,194905.59375,?,11.207798957824707,?,?, Husband,?,?,,,,?,?
,?,,?,8.558428764343262,?, Adm-clerical,?,?, Male,,14.973518371582031,,?,?
,?,,?,,?,?, Husband,?,?,,,,?,?
, Private,, Some-college,,?,?,?,?, Male,,,,?,?
64.00877380371094, Private,169564.125,?,, Married-civ-spouse,?,?, White,?,,,,?,?
37.78024673461914, Private,,?,,?, Prof-specialty,?,?,?,1735.1839599609375,95.94148254394531,,?,?
,?,,?,,?,?,?,?,?,,,47.02122116088867, United-States,?
56.879791259765625,?,,?,, Married-civ-spouse,?,?, White,?,,,,?,?
53.29206848144531, Private,,?,,?,?,?,?, Male,,,33.071632385253906,?,?
, Private,,?,11.013474464416504,?,?,?,?,?,959.6676635742188,,,?,?
,?,186478.453125, Some-college,,?,?, Husband,?,?,,,,?,?
,?,183633.296875,?,,?,?,?,?,?,,,,?,?
38.072021484375,?,,?,,?,?,?,?,?,,86.38164520263672,, United-States,?
,?,, Bachelors,,?,?,?,?, Male,,,,,?
35.84436798095703,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,,,47.388099670410156,?,?
,?,,?,,?,?,?,?,?,4137.361328125,,,?,?
, Private,,?,,?,?,?,?,?,1138.7760009765625,,,?,?
,?,179558.046875,?,, Married-civ-spouse,?,?,?,?,,,,?,?
26.57342529296875,?,,?,,?, Adm-clerical,?,?,?,,,,?,?
,?,196750.515625,?,10.732333183288574,?,?,?,?, Female,,,, United-States,?
,?,,?,,?,?, Unmarried,?, Male,,,, United-States,?
