age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
31.50055694580078, Private,199832.9375, HS-grad,9.1425142288208, Never-married, Craft-repair, Own-child, White, Male,-608.1839599609375,11.227935791015625,39.11374282836914, United-States, <=50K
38.607479095458984, Private,190291.96875, HS-grad,9.51453685760498, Married-civ-spouse, Craft-repair, Husband, White, Male,17.872314453125,60.809967041015625,41.21271896362305, United-States, <=50K
43.707061767578125, Private,204612.203125, Bachelors,10.729643821716309, Married-civ-spouse, Prof-specialty, Husband, White, Male,4454.62353515625,208.96969604492188,43.3316535949707, United-States, <=50K
42.949188232421875, Private,190329.296875, HS-grad,10.935931205749512, Married-civ-spouse, Craft-repair, Husband, White, Male,3817.2255859375,154.99832153320312,45.133216857910156, United-States, >50K
37.79719161987305, Private,195551.125, Some-college,9.6505708694458, Never-married, Adm-clerical, Own-child, White, Male,102.9285888671875,33.89505386352539,29.96165657043457, United-States, <=50K
38.886566162109375, Private,206861.796875, HS-grad,9.383306503295898, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,-501.3233642578125,44.61765670776367,40.76641082763672, United-States, <=50K
34.872703552246094, Private,189887.734375, HS-grad,9.060535430908203, Never-married, Protective-serv, Own-child, White, Male,227.02587890625,29.62183380126953,34.11564636230469, United-States, <=50K
45.16937255859375, Private,176261.421875, Bachelors,11.10172176361084, Married-civ-spouse, Prof-specialty, Husband, White, Male,5311.4921875,237.1096649169922,47.0045166015625, United-States, >50K
28.79512596130371, Private,194709.359375, Some-college,9.038671493530273, Never-married, Adm-clerical, Not-in-family, White, Male,77.1806640625,23.166412353515625,33.2449951171875, United-States, <=50K
42.45014953613281, Private,205174.421875, 7th-8th,8.331710815429688, Married-civ-spouse, Other-service, Husband, White, Male,-353.426513671875,47.86130142211914,38.43998718261719, United-States, <=50K
42.73919677734375, Private,179458.34375, HS-grad,10.723801612854004, Married-civ-spouse, Craft-repair, Husband, White, Male,3694.90087890625,164.82040405273438,44.61066436767578, United-States, >50K
41.454307556152344, Private,182457.703125, Bachelors,10.462260246276855, Married-civ-spouse, Prof-specialty, Husband, White, Male,998.811767578125,92.13959503173828,42.852317810058594, United-States, <=50K
38.723716735839844, Private,192439.640625, HS-grad,10.754624366760254, Never-married, Adm-clerical, Own-child, White, Male,-338.6812744140625,45.517616271972656,38.9063835144043, United-States, <=50K
41.444461822509766, Private,175949.046875, HS-grad,8.884309768676758, Married-civ-spouse, Protective-serv, Husband, White, Male,481.840576171875,64.55662536621094,35.37456512451172, United-States, <=50K
41.68238830566406, Private,188723.921875, HS-grad,10.87120532989502, Married-civ-spouse, Craft-repair, Husband, White, Male,3545.06884765625,169.135986328125,44.37508010864258, United-States, <=50K
43.502349853515625, Private,188444.25, Bachelors,11.555330276489258, Married-civ-spouse, Prof-specialty, Husband, White, Male,5212.875,238.30996704101562,47.80087661743164, United-States, >50K
32.85664367675781, Private,204180.84375, Some-college,9.245936393737793, Never-married, Adm-clerical, Own-child, White, Female,72.7197265625,37.20802688598633,38.517425537109375, United-States, <=50K
40.15131378173828, Private,182752.453125, HS-grad,10.07911491394043, Divorced, Adm-clerical, Not-in-family, White, Male,-186.87109375,49.17390823364258,37.91229248046875, United-States, <=50K
40.542755126953125, Private,188059.15625, HS-grad,8.540539741516113, Never-married, Other-service, Wife, White, Male,-552.0860595703125,27.269824981689453,33.29735565185547, United-States, <=50K
42.41200256347656, Private,195494.3125, Bachelors,11.411499977111816, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,5392.6484375,249.4276123046875,48.02202606201172, United-States, >50K
