Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
,,0.05639541149139404,-5.7639617919921875,,,,,,,?,2,?,1,?,Returning_Visitor,?,?
,,0.02210003137588501,3.7683868408203125,,,,,,,?,?,?,?,2,?,?,?
,,,,,,,,,,?,?,2,?,?,?,?,True
,75.89811706542969,,,,260.1220703125,,0.1297222077846527,0.8519482612609863,,?,?,2,?,?,Returning_Visitor,?,?
,,,,,,,,,,?,?,?,?,?,?,False,?
,,0.028045237064361572,,,,0.007969523780047894,,,,?,?,?,?,?,?,?,?
4.663936614990234,,,2.682889938354492,,1313.638916015625,,,,0.0028098896145820618,?,2,?,?,?,?,?,?
,,0.06006154417991638,,,,,,,,?,?,?,?,?,?,?,True
,,0.04798257350921631,,,,0.004679825156927109,,0.5131044387817383,,?,?,?,1,?,Returning_Visitor,?,?
,,,,,,,,,,?,2,?,?,?,?,?,?
,,0.03738957643508911,,,254.7935791015625,,,,,Nov,?,?,1,?,?,False,?
,,,54.769874572753906,,2489.93359375,,,,-0.002824157476425171,?,?,2,?,2,?,False,?
,,,,,468.64471435546875,0.0030041132122278214,0.033392347395420074,,,?,2,?,?,?,?,?,?
3.6758203506469727,,0.041278988122940063,,,,0.002205975353717804,,,,?,?,?,?,2,?,?,?
,,,,,550.1553344726562,,,,,?,?,?,?,?,Returning_Visitor,?,False
,,1.4034183025360107,,,,,,,,?,?,?,?,?,?,?,?
,112.50212097167969,,6.76432991027832,,,,,3.3100266456604004,,?,?,?,?,2,?,?,?
,,,,32.150169372558594,,,,,-0.0006154999136924744,?,?,1,?,?,?,?,True
,,0.0218503475189209,,,,,0.018352998420596123,,0.1384410858154297,Nov,?,?,?,?,?,False,?
,,,4.424129486083984,,,,,,-0.0013063624501228333,?,?,2,?,?,?,?,?
,,,,18.310062408447266,260.99310302734375,,0.10430547595024109,,0.2046530544757843,?,?,?,?,?,?,False,?
,,0.038057565689086914,1.0706672668457031,,271.19134521484375,,,,,?,?,?,?,?,?,?,False
,77.47657012939453,,,,,0.002608818933367729,0.019104016944766045,,,?,?,1,?,?,?,?,?
,,,,,,,,,0.12641701102256775,?,?,?,?,2,?,?,?
,,,,,,,,,0.2692527174949646,?,?,?,?,?,?,?,False
,,,,,,,,15.010236740112305,,?,3,11,?,?,?,False,False
,,,0.2882270812988281,,1200.4227294921875,0.03755944222211838,,,,?,?,?,?,?,?,?,?
,,,,,,,,,,?,?,?,?,3,?,?,?
-0.0966806411743164,,0.055377036333084106,,,,,,,,?,?,?,?,?,Returning_Visitor,?,?
0.15227818489074707,15.644691467285156,,,,,,,,,?,?,2,1,?,?,False,?
,,,,,282.69512939453125,,,,,?,?,?,?,?,?,?,?
,,,,14.014543533325195,260.90435791015625,-0.0015600323677062988,0.1022317111492157,,0.0007799752056598663,?,2,?,?,?,?,?,?
,,,,,,0.02015116438269615,,,,?,2,11,?,?,?,?,?
,,,,,,0.006459949538111687,,,,?,?,2,?,20,Returning_Visitor,?,?
8.654216766357422,,,,,,0.01270967535674572,,,,Nov,?,?,1,?,?,?,?
,,0.039857566356658936,-8.974613189697266,,,,,,,Nov,?,?,?,?,?,?,False
,,,,,280.0211181640625,,,-0.1330242156982422,-0.0011599995195865631,?,?,?,1,?,?,False,?
,,,,,,,0.0765257179737091,1.6040077209472656,6.116926670074463e-05,?,?,?,?,?,?,?,?
0.7736102342605591,26.933361053466797,,,,,0.0017022490501403809,,,,?,?,?,?,?,?,?,False
,,,123.26966857910156,,1451.6072998046875,,,,,?,?,?,?,?,?,?,False
0.005429983139038086,,,,18.738544464111328,,,0.20117183029651642,,,?,?,?,?,?,?,?,?
6.544912815093994,,,,,949.9652709960938,0.011569472961127758,,,0.002069026231765747,?,?,?,?,?,?,False,?
,,,,,487.554931640625,,,,,Mar,?,?,1,?,?,?,?
,,,2.6793670654296875,18.804929733276367,272.378662109375,,0.054666027426719666,,,?,?,?,?,?,?,?,?
0.04722714424133301,,,,,,,,,,Nov,?,?,1,?,?,?,?
0.09031200408935547,,,1.455169677734375,,,,,,,?,?,?,?,?,?,False,False
,,,,,403.94708251953125,0.0020046886056661606,,1.3624334335327148,,Mar,?,?,?,?,?,False,?
,,,,15.185274124145508,,,,,0.22311419248580933,?,?,?,?,?,?,?,False
,,,,,,,,,-0.00011672079563140869,?,?,?,?,?,?,?,?
,,,,,,,,,-0.003940649330615997,?,?,?,?,1,?,?,?
,,,,,,,0.03388899564743042,,,?,?,?,?,?,?,?,?
,3.0086822509765625,,1.0485725402832031,,,0.18979895114898682,,,,?,?,?,?,?,?,?,False
4.233398914337158,,,,,,0.0009398944675922394,0.011069148778915405,,,?,?,?,1,?,Returning_Visitor,?,?
,,,49.68990707397461,,,,,,,Nov,?,1,?,?,?,?,?
,,,,,,,,,,?,2,?,?,?,Returning_Visitor,?,?
,,,-2.889984130859375,,,0.002834104001522064,,28.507976531982422,,Nov,?,?,?,?,?,?,?
0.14026117324829102,,0.025991231203079224,2.7158260345458984,,410.007568359375,0.0038169585168361664,,0.11003684997558594,-0.005464226007461548,?,?,?,?,2,?,?,?
0.21120667457580566,83.40567779541016,,,,,,,,,?,?,?,?,2,Returning_Visitor,False,?
,,,,15.706886291503906,,,,,,?,?,?,?,2,?,False,?
,,,,,,,,37.44142532348633,,?,1,?,?,?,?,?,?
,73.04044342041016,,,,,,,,,?,?,?,?,2,Returning_Visitor,?,?
,,0.027720361948013306,,11.7667236328125,283.58868408203125,,,29.711105346679688,,Nov,1,?,?,?,?,?,False
7.897288799285889,,,,,,,,,,?,?,2,?,?,?,?,?
,74.26891326904297,,2.9746246337890625,,,0.001428002491593361,0.019219039008021355,,,?,?,?,?,2,?,?,False
,,,9.576391220092773,96.6963119506836,,,0.0621151477098465,,,?,?,?,?,?,?,?,?
,,,,,,,0.06756938993930817,,,?,2,?,?,?,Returning_Visitor,?,?
,,0.03953176736831665,,,,,,,0.0006895288825035095,?,2,?,?,?,?,?,?
,,0.02555212378501892,,,,,,3.3414368629455566,,?,?,?,1,2,?,?,?
,,,,,,,0.03326699137687683,,,?,?,?,1,?,Returning_Visitor,?,?
,,,,30.06713104248047,,-0.0007311403751373291,0.034386202692985535,,-0.001997806131839752,?,2,?,1,?,?,?,?
,,,,,,,,,0.2637123465538025,?,2,?,1,?,?,False,?
,,,,,,,,38.2415657043457,,?,?,?,1,?,?,False,False
,,,,,,,,1.112931728363037,0.2325289100408554,?,?,2,?,?,?,?,?
,,,,,955.944091796875,0.005861876532435417,,29.82013702392578,0.12042573094367981,Nov,?,?,1,2,?,?,False
,,,,,,,,,0.1823289692401886,?,?,1,1,?,?,?,False
,56.79831314086914,,,,1087.200439453125,,,,,?,?,?,1,?,?,?,?
6.152139663696289,,,,76.9230728149414,,,,,,?,3,2,?,?,?,?,?
,,,,,,,,,,Mar,?,?,?,?,?,?,?
,,,,67.26419830322266,,,,,,Nov,?,?,?,?,?,?,False
,,,,,,,,,0.31509125232696533,?,3,11,?,?,Returning_Visitor,?,?
,8.484817504882812,0.02584981918334961,,,277.30230712890625,0.08135771751403809,,,,?,2,?,1,?,?,?,?
0.4057164192199707,3.8154678344726562,0.03015652298927307,,,1862.239990234375,0.005186339840292931,,,,?,?,?,?,2,?,?,?
,12.4918212890625,,,,,,0.02040545828640461,,,?,2,?,?,?,?,?,?
,,,,,,0.003818972036242485,,3.2153162956237793,0.07973875850439072,Mar,?,?,1,?,?,?,?
,,,,,,,,,,Nov,2,?,?,2,Returning_Visitor,?,?
,,,,,,,,23.139148712158203,,Nov,?,?,1,?,Returning_Visitor,?,?
0.05796551704406738,,,,,,,0.019572481513023376,,-0.005894273519515991,?,?,?,?,2,?,?,?
,,,,,,,,,,?,?,?,?,3,?,?,?
,,,45.99906921386719,14.384441375732422,,,,,,?,?,?,?,?,Returning_Visitor,?,?
,,,,,2508.57861328125,,,,,?,?,?,1,2,?,?,?
0.030710697174072266,72.37258911132812,,,,,,0.03831937164068222,,,?,1,?,?,2,Returning_Visitor,False,?
,,,6.963752746582031,,,0.0069638583809137344,,,,?,?,?,?,?,?,?,?
3.367811679840088,,,,,,0.02055409736931324,,,0.00017021968960762024,?,?,?,?,?,?,?,?
