Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
,,0.4407828450202942,43.25520324707031,,,,,,,,2,,1,,Returning_Visitor,,
,,0.20379012823104858,22.051681518554688,,,,,,,,,,,2,,,
,,,,,,,,,,,,2,,,,,False
,30.43685531616211,,,,325.12445068359375,,0.09394802898168564,6.613462924957275,,,,2,,,Returning_Visitor,,
,,,,,,,,,,,,,,,,False,
,,0.02882203459739685,,,,-0.0004499182105064392,,,,,,,,,,,
2.74471116065979,,,0.9013023376464844,,1545.424072265625,,,,0.06972113251686096,,2,,,,,,
,,0.7332618832588196,,,,,,,,,,,,,,,False
,,0.07860222458839417,,,,0.0664663016796112,,0.03178548812866211,,,,,1,,Returning_Visitor,,
,,,,,,,,,,,2,,,,,,
,,0.06305471062660217,,,86.3609619140625,,,,,Nov,,,1,,,False,
,,,35.62046813964844,,2910.703125,,,,0.06992320716381073,,,2,,2,,False,
,,,,,677.2440795898438,0.02292708307504654,0.03925376385450363,,,,2,,,,,,
3.045220136642456,,0.21323144435882568,,,,-0.007654497399926186,,,,,,,,2,,,
,,,,,517.5374755859375,,,,,,,,,,Returning_Visitor,,False
,,0.201328307390213,,,,,,,,,,,,,,,
,90.32386779785156,,5.539796829223633,,,,,1.503739356994629,,,,,,2,,,
,,,,30.927732467651367,,,,,0.027940481901168823,,,1,,,,,False
,,0.223006933927536,,,,,0.025617394596338272,,0.13504675030708313,Nov,,,,,,False,
,,,-3.136302947998047,,,,,,0.021281477063894272,,,2,,,,,
,,,,28.56881332397461,1174.9537353515625,,0.05547590181231499,,0.08218954503536224,,,,,,,False,
,,0.09112679958343506,55.489593505859375,,-7.8421630859375,,,,,,,,,,,,False
,71.29681396484375,,,,,0.024352584034204483,0.04349794611334801,,,,,1,,,,,
,,,,,,,,,0.08334500342607498,,,,,1,,,
,,,,,,,,,0.08953014016151428,,,,,,,,False
,,,,,,,,-16.993473052978516,,,2,2,,,,False,False
,,,11.172279357910156,,1138.0205078125,0.04790519177913666,,,,,,,,,,,
,,,,,,,,,,,,,,3,,,
0.9108458757400513,,0.2588962912559509,,,,,,,,,,,,,Returning_Visitor,,
2.330942392349243,106.11483001708984,,,,,,,,,,,2,1,,,False,
,,,,,266.56103515625,,,,,,,,,,,,
,,,,34.02737808227539,1198.2132568359375,0.01192524190992117,0.05472201853990555,,0.009420555084943771,,1,,,,,,
,,,,,,0.032191891223192215,,,,,2,2,,,,,
,,,,,,0.0016432665288448334,,,,,,2,,1,Returning_Visitor,,
4.151007175445557,,,,,,0.010508405975997448,,,,Nov,,,1,,,,
,,0.8466849327087402,45.86893081665039,,,,,,,May,,,,,,,False
,,,,,278.44207763671875,,,4.132259845733643,0.10200139135122299,,,,1,,,False,
,,,,,,,0.07282757759094238,5.714051723480225,0.09100154042243958,,,,,,,,
6.2198333740234375,58.97567367553711,,,,,-0.002124326303601265,,,,,,,,,,,False
,,,174.75302124023438,,4223.3388671875,,,,,,,,,,,,False
3.6181840896606445,,,,33.252037048339844,,,0.19897426664829254,,,,,,,,,,
4.576426029205322,,,,,1250.64697265625,0.013909597881138325,,,0.04540922865271568,,,,,,,False,
,,,,,475.990478515625,,,,,Mar,,,1,,,,
,,,5.347347259521484,28.215896606445312,1189.2044677734375,,0.03815992921590805,,,,,,,,,,
1.0554008483886719,,,,,,,,,,Nov,,,1,,,,
0.9723159074783325,,,-4.324005126953125,,,,,,,,,,,,,False,False
,,,,,246.88861083984375,-0.011943724006414413,,8.953682899475098,,Mar,,,,,,False,
,,,,12.160579681396484,,,,,0.10878549516201019,,,,,,,,False
,,,,,,,,,0.04938226565718651,,,,,,,,
,,,,,,,,,0.058475229889154434,,,,,1,,,
,,,,,,,0.037726711481809616,,,,,,,,,,
,-3.5453720092773438,,9.224512100219727,,,0.16633066534996033,,,,,,,,,,,False
